KEY_GAP_TIME_D8,MULTIPLE_KEYS_DOWN_D6,MOUSE_SPEED_D8,MOUSE_DIR_D8,MOUSE_GAP_D5,MOUSE_GAP_D4,MOUSE_SPEED_D4,MOUSE_DDIR_D2,MOUSE_SPEED_D4,MOUSE_GAP_D9,KEY_COUNT,MULTIPLE_KEYS_UP_D1,KEY_TIME,KEY_TIME,MULTIPLE_KEYS_UP,MOUSE_GAP_D3,MANY_KEYS_BY_KEY_PRESSED,MOUSE_DIR_D5,MOUSE_DIR_D5,MOUSE_DIST_D6,GAP_SD,MOUSE_DIST_D5,MOUSE_DIST_D5,MOUSE_GAP_D3,KEY_TIME_D9,MOUSE_GAP_D1,MOUSE_SPEED_D5,MOUSE_DIR_D1,MULTIPLE_KEYS_DOWN,MULTIPLE_KEYS_UP_D7
0.435,2.0,35.012,276.654,0.22,0.133,0.0,0.037,0.0,6.981,1780.0,0.0,0.1,0.1,0.0,0.002,0.307,132.414,132.414,1.0,2.703,0.0,0.0,0.002,0.127,0.0,0.0,73.74,3.0,3.0
0.435,2.0,35.012,276.654,0.22,0.129,0.0,0.037,0.0,6.981,1798.0,0.0,0.1,0.1,0.0,0.002,0.304,132.414,132.414,1.0,2.693,0.0,0.0,0.002,0.127,0.0,0.0,69.775,3.0,3.0
0.435,2.0,35.012,276.654,0.22,0.129,0.0,0.036,0.0,6.981,1825.0,0.0,0.1,0.1,0.0,0.002,0.3,132.414,132.414,1.0,2.673,0.0,0.0,0.002,0.127,0.0,0.0,69.775,2.0,3.0
0.435,2.0,35.012,276.654,0.22,0.129,0.0,0.036,0.0,6.981,1842.0,0.0,0.1,0.1,0.0,0.002,0.297,132.414,132.414,1.0,2.663,0.0,0.0,0.002,0.127,0.0,0.0,69.775,2.0,3.0
0.435,2.0,35.012,276.654,0.22,0.128,0.0,0.036,0.0,6.981,1860.0,0.0,0.1,0.1,2.0,0.002,0.294,132.414,132.414,0.0,2.652,0.0,0.0,0.002,0.13,0.0,0.0,69.775,2.0,3.0
0.435,2.0,35.012,276.654,0.22,0.129,0.0,0.035,0.0,6.981,1867.0,0.0,0.1,0.1,2.0,0.002,0.293,132.414,132.414,0.0,2.651,0.0,0.0,0.002,0.13,0.0,0.0,69.775,2.0,3.0
0.435,2.0,35.012,276.654,0.22,0.126,0.0,0.037,0.0,6.981,1881.0,0.0,0.1,0.1,0.0,0.002,0.291,132.414,132.414,0.0,2.641,0.0,0.0,0.002,0.13,0.0,0.0,69.775,2.0,3.0
0.435,2.0,35.012,276.654,0.22,0.126,0.0,0.037,0.0,6.981,1907.0,0.0,0.1,0.1,0.0,0.002,0.287,132.414,132.414,0.0,2.628,0.0,0.0,0.002,0.13,0.0,0.0,69.775,4.0,3.0
0.424,2.0,35.012,276.654,0.22,0.126,0.0,0.037,0.0,6.981,1947.0,0.0,0.1,0.1,3.0,0.002,0.281,132.414,132.414,0.0,2.601,0.0,0.0,0.002,0.13,0.0,0.0,67.166,4.0,3.0
0.424,2.0,35.012,276.654,0.22,0.126,0.0,0.037,0.0,6.981,1948.0,0.0,0.1,0.1,0.0,0.002,0.281,132.414,132.414,0.0,2.6,0.0,0.0,0.002,0.13,0.0,0.0,67.166,3.0,3.0
0.435,2.0,35.012,276.654,0.22,0.126,0.0,0.038,0.0,6.981,1964.0,0.0,0.1,0.1,0.0,0.003,0.279,132.414,132.414,0.0,2.601,0.0,0.0,0.003,0.13,0.0,0.0,67.166,3.0,3.0
0.435,2.0,35.012,276.654,0.22,0.122,0.0,0.038,0.0,6.981,1991.0,0.0,0.1,0.1,1.0,0.003,0.275,132.414,132.414,0.0,2.586,0.0,0.0,0.003,0.127,0.0,0.0,67.166,4.0,3.0
0.435,2.0,35.012,276.654,0.22,0.122,0.0,0.038,0.0,7.73,2016.0,0.0,0.1,0.1,0.0,0.003,0.271,132.414,132.414,0.0,2.57,0.0,0.0,0.003,0.13,0.0,0.0,67.166,3.0,3.0
0.435,2.0,34.867,276.654,0.22,0.122,0.0,0.038,0.0,7.73,2034.0,0.0,0.1,0.1,0.0,0.003,0.269,132.414,132.414,0.0,2.56,0.0,0.0,0.003,0.13,0.0,0.0,67.166,3.0,3.0
0.435,2.0,34.867,276.654,0.22,0.122,0.0,0.038,0.0,7.73,2069.0,0.0,0.1,0.1,0.0,0.003,0.264,132.414,132.414,0.0,2.538,0.0,0.0,0.003,0.13,0.0,0.0,67.166,2.0,3.0
0.435,2.0,34.867,276.654,0.22,0.122,0.0,0.038,0.0,7.73,2091.0,0.0,0.1,0.1,0.0,0.003,0.262,132.414,132.414,0.0,2.532,0.0,0.0,0.003,0.13,0.0,0.0,66.975,3.0,3.0
0.435,2.0,34.346,276.654,0.22,0.122,0.0,0.037,0.0,7.73,2109.0,0.0,0.1,0.1,0.0,0.003,0.259,132.414,132.414,0.0,2.522,0.0,0.0,0.003,0.13,0.0,0.0,66.975,4.0,3.0
0.435,2.0,34.346,276.654,0.22,0.122,0.0,0.037,0.0,7.73,2139.0,0.0,0.1,0.1,0.0,0.003,0.256,130.533,130.533,0.0,2.505,0.0,0.0,0.003,0.13,0.0,0.0,66.975,4.0,3.0
0.435,2.0,34.867,276.654,0.22,0.122,0.0,0.037,0.0,7.73,2159.0,0.0,0.1,0.1,0.0,0.003,0.253,130.533,130.533,0.0,2.493,0.0,0.0,0.003,0.13,0.0,0.0,66.975,3.0,3.0
0.435,2.0,34.346,276.654,0.22,0.122,0.0,0.037,0.0,7.73,2169.0,0.0,0.3,0.3,2.0,0.003,0.252,130.533,130.533,0.0,2.497,0.0,0.0,0.003,0.13,0.0,0.0,66.975,3.0,3.0
0.435,2.0,34.346,276.654,0.22,0.122,0.0,0.038,0.0,7.73,2189.0,0.0,0.1,0.1,0.0,0.003,0.25,130.533,130.533,0.0,2.487,0.0,0.0,0.003,0.13,0.0,0.0,66.975,3.0,3.0
0.435,2.0,34.346,276.654,0.22,0.122,0.0,0.038,0.0,7.73,2208.0,0.0,0.1,0.1,0.0,0.003,0.248,130.533,130.533,0.0,2.476,0.0,0.0,0.003,0.13,0.0,0.0,66.975,2.0,3.0
0.435,2.0,33.521,276.654,0.22,0.122,0.0,0.041,0.0,7.73,2238.0,0.0,0.1,0.1,0.0,0.003,0.244,130.533,130.533,0.0,2.463,0.0,0.0,0.003,0.13,0.0,0.0,66.975,2.0,3.0
0.435,2.0,33.521,276.654,0.22,0.121,0.0,0.042,0.0,7.73,2260.0,0.0,0.1,0.1,1.0,0.003,0.242,130.533,130.533,0.0,2.452,0.0,0.0,0.003,0.13,0.0,0.0,66.975,2.0,3.0
0.435,2.0,33.521,276.654,0.22,0.121,0.0,0.042,0.0,7.73,2287.0,0.0,0.1,0.1,1.0,0.003,0.239,130.533,130.533,0.0,2.438,0.0,0.0,0.003,0.13,0.0,0.0,59.172,2.0,3.0
0.435,2.0,33.521,276.654,0.22,0.121,0.0,0.042,0.0,7.73,2305.0,0.0,0.1,0.1,0.0,0.003,0.237,130.533,130.533,0.0,2.43,0.0,0.0,0.003,0.13,0.0,0.0,59.172,3.0,3.0
0.435,2.0,33.521,269.51,0.22,0.121,0.0,0.042,0.0,7.73,2325.0,0.0,0.1,0.1,0.0,0.003,0.235,130.533,130.533,0.0,2.422,0.0,0.0,0.003,0.13,0.0,0.0,59.172,3.0,3.0
0.435,2.0,30.709,269.51,0.22,0.121,0.0,0.042,0.0,7.73,2353.0,0.0,0.1,0.1,1.0,0.003,0.232,130.533,130.533,0.0,2.408,0.0,0.0,0.003,0.13,0.0,0.0,59.172,3.0,2.0
0.435,2.0,30.709,269.51,0.22,0.121,0.0,0.041,0.0,7.73,2373.0,0.0,0.1,0.1,0.0,0.003,0.231,130.533,130.533,0.0,2.398,0.0,0.0,0.003,0.13,0.0,0.0,55.389,2.0,2.0
0.435,2.0,30.709,269.51,0.22,0.122,0.0,0.041,0.0,7.73,2386.0,0.0,0.1,0.1,0.0,0.003,0.229,130.533,130.533,0.0,2.395,0.0,0.0,0.003,0.13,0.0,0.0,59.172,2.0,2.0
0.435,2.0,30.709,269.51,0.22,0.121,0.0,0.041,0.0,7.73,2402.0,0.0,0.1,0.1,0.0,0.003,0.228,130.533,130.533,0.0,2.387,0.0,0.0,0.003,0.13,0.0,0.0,59.172,2.0,2.0
0.435,2.0,30.709,269.51,0.22,0.121,0.0,0.041,0.0,7.73,2423.0,0.0,0.1,0.1,0.0,0.003,0.226,130.533,130.533,0.0,2.381,0.0,0.0,0.003,0.13,0.0,0.0,59.172,3.0,2.0
0.435,2.0,30.709,269.51,0.218,0.121,0.0,0.041,0.0,7.73,2444.0,0.0,0.1,0.1,2.0,0.003,0.224,130.533,130.533,0.0,2.372,0.0,0.0,0.003,0.13,0.0,0.0,59.172,3.0,2.0
0.435,2.0,30.709,270.0,0.218,0.121,0.0,0.04,0.0,7.73,2469.0,0.0,0.1,0.1,0.0,0.003,0.222,130.533,130.533,0.0,2.361,0.0,0.0,0.003,0.13,0.0,0.0,55.389,2.0,2.0
0.435,2.0,30.709,270.0,0.218,0.121,0.0,0.04,0.0,7.73,2484.0,0.0,0.1,0.1,0.0,0.003,0.22,130.533,130.533,0.0,2.356,0.0,0.0,0.003,0.13,0.0,0.0,55.389,2.0,2.0
0.435,2.0,30.709,270.0,0.218,0.121,0.0,0.041,0.0,7.73,2514.0,0.0,0.1,0.1,0.0,0.003,0.218,130.533,130.533,0.0,2.343,0.0,0.0,0.003,0.13,0.0,0.0,55.389,2.0,2.0
0.435,2.0,30.709,275.651,0.218,0.121,0.0,0.041,0.0,7.73,2522.0,0.0,0.1,0.1,0.0,0.003,0.217,130.533,130.533,0.0,2.344,0.0,0.0,0.003,0.13,0.0,0.0,55.389,4.0,2.0
0.435,2.0,30.709,275.651,0.218,0.121,0.0,0.041,0.0,7.73,2543.0,0.0,0.1,0.1,2.0,0.003,0.215,130.533,130.533,0.0,2.335,0.0,0.0,0.003,0.13,0.001,0.0,55.389,3.0,2.0
0.435,2.0,30.709,270.0,0.218,0.121,0.0,0.043,0.0,7.73,2566.0,0.0,0.1,0.1,0.0,0.003,0.213,130.533,130.533,0.0,2.325,0.0,0.0,0.003,0.13,0.001,0.0,55.389,2.0,2.0
0.371,2.0,41.001,274.054,0.119,0.03,0.0,0.092,0.0,10.215,507.0,0.0,0.1,0.1,0.0,0.001,0.347,106.887,106.887,1.0,0.81,0.0,0.0,0.001,0.173,0.0,0.0,0.0,1.0,3.0
0.371,2.0,41.001,239.859,0.119,0.03,0.0,0.141,0.0,10.215,544.0,0.0,0.1,0.1,2.0,0.001,0.355,106.887,106.887,1.0,0.786,0.0,0.0,0.001,0.174,0.0,0.0,0.0,2.0,3.0
0.371,2.0,66.955,239.859,0.119,0.03,0.0,0.18,0.0,10.215,575.0,0.0,0.1,0.1,0.0,0.001,0.353,106.887,106.887,1.0,0.778,0.0,0.0,0.001,0.185,0.0,0.0,0.0,3.0,3.0
0.348,2.0,66.955,239.859,0.128,0.03,0.0,0.171,0.0,10.215,612.0,1.0,0.1,0.1,0.0,0.001,0.34,106.887,106.887,1.0,0.759,0.0,0.0,0.001,0.174,0.0,0.0,39.671,3.0,3.0
0.312,2.0,66.955,239.859,0.128,0.03,0.0,0.212,0.0,10.215,657.0,1.0,0.1,0.1,0.0,0.001,0.317,106.887,106.887,1.0,0.738,0.0,0.0,0.001,0.164,0.0,0.0,39.671,3.0,3.0
0.299,2.0,66.955,239.859,0.128,0.061,0.0,0.238,0.0,10.215,695.0,1.0,0.1,0.1,1.0,0.001,0.299,106.887,106.887,1.0,0.725,0.0,0.0,0.001,0.174,0.0,0.0,39.671,3.0,3.0
0.299,2.0,71.627,239.859,0.128,0.061,0.0,0.26,0.0,10.215,734.0,1.0,0.1,0.1,2.0,0.001,0.283,106.887,106.887,1.0,0.711,0.0,0.0,0.001,0.174,0.0,0.0,39.671,3.0,3.0
0.299,3.0,72.437,235.662,0.128,0.066,0.0,0.294,0.0,10.215,784.0,1.0,0.1,0.1,0.0,0.001,0.265,106.887,106.887,1.0,0.69,0.0,0.0,0.001,0.174,0.0,0.0,39.671,2.0,3.0
0.299,3.0,72.437,235.662,0.13,0.066,0.0,0.278,0.0,10.215,792.0,1.0,0.1,0.1,0.0,0.001,0.263,106.887,106.887,1.0,0.742,0.0,0.0,0.001,0.173,0.0,0.0,39.786,3.0,3.0
0.299,3.0,72.437,235.662,0.13,0.066,0.0,0.278,0.0,10.215,841.0,1.0,0.1,0.1,1.0,0.001,0.247,106.887,106.887,1.0,0.72,0.0,0.0,0.001,0.164,0.0,0.0,39.786,4.0,3.0
0.299,3.0,72.437,235.662,0.13,0.066,0.0,0.278,0.0,10.215,870.0,1.0,0.0,0.0,3.0,0.001,0.239,106.887,106.887,1.0,0.71,0.0,0.0,0.001,0.164,0.0,0.0,39.786,3.0,3.0
0.312,3.0,102.444,239.859,0.128,0.101,0.0,0.243,0.0,10.215,886.0,1.0,0.1,0.1,1.0,0.001,0.235,137.797,137.797,1.0,0.718,0.0,0.0,0.001,0.164,0.0,0.0,39.671,3.0,3.0
0.316,3.0,102.444,239.859,0.128,0.101,0.0,0.243,0.0,10.215,926.0,1.0,0.1,0.1,0.0,0.001,0.225,137.797,137.797,1.0,0.704,0.0,0.0,0.001,0.164,0.0,0.0,39.671,4.0,3.0
0.316,3.0,102.444,239.859,0.128,0.101,0.0,0.243,0.0,10.215,948.0,1.0,0.1,0.1,0.0,0.001,0.219,137.797,137.797,1.0,0.702,0.0,0.0,0.001,0.164,0.0,0.0,39.671,4.0,3.0
0.33,3.0,72.437,239.859,0.131,0.101,0.0,0.227,0.0,10.215,970.0,1.0,0.1,0.1,2.0,0.001,0.214,137.797,137.797,2.236,0.706,0.0,0.0,0.001,0.164,0.0,0.0,39.671,4.0,3.0
0.348,3.0,72.437,239.859,0.131,0.101,0.0,0.227,0.0,10.215,1009.0,1.0,0.1,0.1,1.0,0.001,0.206,137.797,137.797,2.236,0.693,0.0,0.0,0.001,0.164,0.0,0.0,39.671,3.0,3.0
0.348,3.0,72.437,239.859,0.131,0.101,0.0,0.227,0.0,10.215,1050.0,1.0,0.1,0.1,2.0,0.001,0.198,137.797,137.797,2.236,0.68,0.0,0.0,0.001,0.164,0.0,0.0,39.671,3.0,3.0
0.348,3.0,102.444,239.859,0.131,0.101,0.0,0.213,0.0,10.215,1077.0,1.0,0.1,0.1,2.0,0.002,0.193,137.797,137.797,2.236,0.677,0.0,0.0,0.002,0.164,0.0,0.0,39.671,4.0,3.0
0.348,3.0,102.444,239.859,0.131,0.101,0.0,0.213,0.0,10.215,1115.0,1.0,0.1,0.1,3.0,0.002,0.187,137.797,137.797,2.236,0.666,0.0,0.0,0.002,0.164,0.0,0.0,39.671,3.0,3.0
0.335,3.0,102.444,239.859,0.138,0.101,0.0,0.228,0.0,10.215,1142.0,1.0,0.1,0.1,0.0,0.002,0.182,137.797,137.797,2.236,0.659,0.0,0.0,0.002,0.164,0.0,0.0,39.671,3.0,3.0
0.348,3.0,102.444,239.859,0.138,0.101,0.0,0.242,0.0,10.215,1189.0,1.0,0.1,0.1,0.0,0.002,0.175,137.797,137.797,2.236,0.656,0.0,0.0,0.002,0.164,0.0,0.0,39.671,3.0,3.0
0.33,3.0,102.444,235.662,0.131,0.101,0.0,0.236,0.0,10.215,1238.0,1.0,0.0,0.0,0.0,0.002,0.168,137.797,137.797,2.236,0.648,0.0,0.0,0.002,0.164,0.0,0.0,39.671,4.0,3.0
0.33,3.0,102.444,235.662,0.131,0.101,0.0,0.236,0.0,10.215,1285.0,1.0,0.1,0.1,3.0,0.002,0.162,137.797,137.797,2.236,0.637,0.0,0.0,0.002,0.164,0.0,0.0,39.671,5.0,3.0
0.335,3.0,102.444,235.662,0.131,0.101,0.0,0.236,0.0,10.215,1309.0,1.0,0.1,0.1,0.0,0.002,0.159,137.797,137.797,2.236,0.635,0.0,0.0,0.002,0.164,0.0,0.0,39.671,4.0,3.0
0.335,3.0,102.444,235.662,0.131,0.101,0.0,0.236,0.0,10.215,1358.0,1.0,0.1,0.1,0.0,0.002,0.153,137.797,137.797,2.236,0.624,0.0,0.0,0.002,0.164,0.0,0.0,39.671,4.0,3.0
0.335,3.0,102.444,235.662,0.15,0.101,0.0,0.255,0.0,12.886,1387.0,1.0,0.1,0.1,0.0,0.002,0.15,137.797,137.797,2.236,0.623,0.0,0.0,0.002,0.164,0.0,0.0,39.671,4.0,3.0
0.33,3.0,102.444,235.662,0.15,0.101,0.0,0.255,0.0,12.886,1438.0,1.0,0.8,0.8,0.0,0.002,0.145,137.797,137.797,2.236,0.612,0.0,0.0,0.002,0.173,0.0,0.0,39.671,4.0,3.0
0.33,3.0,102.444,235.662,0.15,0.101,0.0,0.266,0.0,12.886,1479.0,1.0,0.3,0.3,1.0,0.002,0.141,137.797,137.797,2.236,0.607,0.0,0.0,0.002,0.173,0.0,0.0,39.671,3.0,3.0
0.312,3.0,102.444,235.662,0.15,0.101,0.0,0.266,0.0,12.886,1536.0,1.0,0.1,0.1,1.0,0.002,0.135,137.797,137.797,2.236,0.596,0.0,0.0,0.002,0.173,0.0,0.0,39.671,4.0,3.0
0.312,3.0,102.444,235.662,0.15,0.101,0.0,0.277,0.0,12.886,1562.0,1.0,0.4,0.4,0.0,0.002,0.133,137.797,137.797,2.236,0.592,0.0,0.0,0.002,0.173,0.0,0.0,39.671,2.0,3.0
0.335,3.0,93.352,239.859,0.15,0.101,0.0,0.276,0.0,12.886,1585.0,1.0,0.2,0.2,1.0,0.002,0.138,137.797,137.797,2.236,0.592,0.0,0.0,0.002,0.178,0.0,0.0,39.671,1.0,3.0
0.335,3.0,102.444,239.859,0.15,0.101,0.0,0.284,0.0,12.886,1618.0,1.0,0.5,0.5,0.0,0.002,0.15,137.797,137.797,2.236,0.587,0.0,0.0,0.002,0.178,0.0,0.0,39.671,1.0,3.0
0.335,3.0,93.352,239.859,0.15,0.101,0.0,0.284,0.0,12.886,1665.0,1.0,0.1,0.1,3.0,0.002,0.166,194.27,194.27,2.236,0.585,0.0,0.0,0.002,0.178,0.0,0.0,39.671,2.0,3.0
0.335,3.0,102.444,239.859,0.15,0.101,0.0,0.293,0.0,12.886,1709.0,1.0,0.1,0.1,3.0,0.002,0.163,194.27,194.27,2.236,0.58,1.0,1.0,0.002,0.178,0.0,0.0,39.671,2.0,3.0
0.33,3.0,102.444,239.859,0.15,0.101,0.0,0.3,0.0,12.886,1760.0,1.0,0.1,0.1,2.0,0.002,0.159,194.27,194.27,2.236,0.574,1.0,1.0,0.002,0.173,0.0,0.0,39.671,3.0,3.0
0.33,3.0,102.444,239.859,0.15,0.101,0.0,0.308,0.0,12.886,1804.0,1.0,0.1,0.1,3.0,0.002,0.155,194.27,194.27,2.236,0.569,1.0,1.0,0.002,0.173,0.0,5.826,39.671,2.0,3.0
0.33,3.0,102.444,239.859,0.15,0.101,0.0,0.315,0.0,12.886,1838.0,1.0,0.1,0.1,1.0,0.002,0.152,194.27,194.27,2.236,0.566,1.0,1.0,0.002,0.173,0.0,6.306,43.79,3.0,3.0
0.33,3.0,102.444,232.674,0.15,0.101,0.0,0.309,0.0,12.886,1876.0,1.0,0.5,0.5,0.0,0.002,0.149,194.27,194.27,2.236,0.924,1.0,1.0,0.002,0.173,0.0,6.306,43.79,2.0,3.0
0.33,3.0,102.444,232.674,0.15,0.101,0.0,0.309,0.0,12.886,1911.0,1.0,0.1,0.1,4.0,0.002,0.152,194.27,194.27,2.236,0.916,1.0,1.0,0.002,0.173,0.0,6.306,43.79,0.0,3.0
0.33,3.0,102.444,232.674,0.15,0.101,0.0,0.303,0.0,12.886,1948.0,1.0,0.3,0.3,0.0,0.002,0.155,194.27,194.27,3.162,0.908,1.0,1.0,0.002,0.173,0.0,6.306,39.671,2.0,3.0
0.33,3.0,102.444,232.674,0.15,0.101,0.0,0.303,0.0,12.886,1996.0,1.0,0.1,0.1,2.0,0.002,0.153,194.27,194.27,3.162,0.897,1.0,1.0,0.002,0.173,0.0,6.306,39.671,2.0,3.0
0.312,3.0,102.444,232.674,0.15,0.101,0.0,0.303,0.0,12.886,2039.0,1.0,0.1,0.1,4.0,0.002,0.15,194.27,194.27,3.162,0.889,1.0,1.0,0.002,0.173,0.0,6.306,39.671,2.0,3.0
0.33,3.0,102.444,232.674,0.15,0.101,0.0,0.303,0.0,12.886,2075.0,1.0,0.1,0.1,0.0,0.002,0.147,194.27,194.27,3.162,0.882,1.0,1.0,0.002,0.173,0.0,6.306,39.671,4.0,3.0
0.312,3.0,102.444,232.674,0.15,0.101,0.0,0.3,0.0,12.886,2123.0,1.0,0.1,0.1,0.0,0.002,0.144,145.461,145.461,3.162,0.872,1.0,1.0,0.002,0.173,0.0,6.306,43.79,2.0,3.0
0.312,3.0,102.444,232.674,0.15,0.101,0.0,0.3,0.0,12.886,2173.0,1.0,0.1,0.1,1.0,0.002,0.141,145.461,145.461,2.236,0.864,1.0,1.0,0.002,0.173,0.0,6.306,43.79,3.0,3.0
0.312,3.0,102.444,239.859,0.15,0.101,0.0,0.297,0.0,12.886,2221.0,1.0,0.1,0.1,0.0,0.002,0.138,194.27,194.27,3.162,0.855,1.0,1.0,0.002,0.173,0.0,6.306,39.671,3.0,3.0
0.312,3.0,102.444,239.859,0.15,0.101,0.0,0.297,0.0,12.886,2277.0,1.0,0.1,0.1,2.0,0.002,0.134,194.27,194.27,2.236,0.845,1.0,1.0,0.002,0.173,0.0,6.306,39.671,4.0,3.0
0.312,3.0,102.444,239.859,0.15,0.101,0.0,0.297,0.0,12.886,2325.0,1.0,0.1,0.1,0.0,0.01,0.132,194.27,194.27,2.236,0.837,1.0,1.0,0.01,0.168,0.0,5.826,39.671,3.0,3.0
0.299,3.0,102.444,239.859,0.15,0.108,0.0,0.297,0.0,12.886,2367.0,1.0,0.1,0.1,2.0,0.01,0.129,194.27,194.27,2.236,0.83,1.0,1.0,0.01,0.168,0.0,5.826,43.79,3.0,3.0
0.299,3.0,102.444,239.859,0.15,0.108,0.0,0.297,0.0,12.886,2419.0,1.0,0.1,0.1,3.0,0.01,0.126,194.27,194.27,2.236,0.821,1.0,1.0,0.01,0.168,0.0,5.826,43.79,2.0,3.0
0.299,3.0,102.444,239.859,0.15,0.108,0.0,0.297,0.0,12.886,2461.0,1.0,0.1,0.1,0.0,0.01,0.124,194.27,194.27,3.162,0.815,1.0,1.0,0.01,0.164,0.0,5.826,43.79,3.0,3.0
0.299,3.0,102.444,239.859,0.15,0.108,0.0,0.297,0.0,12.886,2504.0,1.0,0.1,0.1,2.0,0.01,0.122,194.27,194.27,3.162,0.809,1.0,1.0,0.01,0.164,0.0,5.826,43.79,3.0,3.0
0.299,3.0,102.444,239.859,0.15,0.108,0.0,0.297,0.0,12.886,2565.0,1.0,0.1,0.1,0.0,0.01,0.119,194.27,194.27,3.162,0.799,1.0,1.0,0.01,0.164,0.0,5.826,43.79,2.0,3.0
0.299,3.0,102.444,239.859,0.15,0.108,0.0,0.297,0.0,12.886,2603.0,1.0,0.1,0.1,0.0,0.01,0.118,194.27,194.27,2.236,0.794,1.0,1.0,0.01,0.164,0.0,1.425,43.79,2.0,3.0
0.299,3.0,102.444,239.859,0.152,0.112,0.0,0.297,0.0,12.886,2642.0,1.0,0.1,0.1,0.0,0.01,0.116,194.27,194.27,2.236,0.789,1.0,1.0,0.01,0.164,0.0,1.148,43.79,3.0,3.0
0.299,3.0,102.444,239.859,0.182,0.112,0.0,0.297,0.0,12.886,2682.0,1.0,0.2,0.2,1.0,0.01,0.114,194.27,194.27,2.236,0.784,1.0,1.0,0.01,0.164,0.0,1.425,43.79,3.0,3.0
0.299,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,12.886,2730.0,1.0,0.1,0.1,0.0,0.01,0.112,194.27,194.27,3.162,0.778,1.0,1.0,0.01,0.164,0.0,1.425,43.79,4.0,3.0
0.299,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,12.886,2767.0,1.0,0.1,0.1,3.0,0.01,0.111,194.27,194.27,3.162,0.773,1.0,1.0,0.01,0.164,0.0,1.425,43.79,4.0,3.0
0.299,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,12.886,2809.0,1.0,0.1,0.1,2.0,0.01,0.109,194.27,194.27,3.162,0.767,1.0,1.0,0.01,0.164,0.0,1.425,43.79,3.0,3.0
0.312,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,14.71,2841.0,1.0,0.1,0.1,0.0,0.01,0.108,194.27,194.27,2.236,0.764,1.0,1.0,0.01,0.164,0.0,1.425,43.79,4.0,3.0
0.312,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,14.71,2889.0,1.0,0.1,0.1,3.0,0.01,0.106,194.27,194.27,2.236,0.758,1.0,1.0,0.01,0.168,0.0,1.425,43.79,2.0,3.0
0.312,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,14.71,2924.0,1.0,0.1,0.1,0.0,0.011,0.105,194.27,194.27,2.236,0.755,1.0,1.0,0.011,0.164,0.0,1.148,43.79,4.0,3.0
0.312,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,14.71,2962.0,1.0,0.1,0.1,1.0,0.011,0.103,194.27,194.27,2.236,0.75,1.0,1.0,0.011,0.164,0.0,1.148,43.79,3.0,3.0
0.312,3.0,102.444,239.859,0.182,0.112,0.0,0.296,0.0,14.71,3011.0,1.0,0.1,0.1,0.0,0.011,0.102,194.27,194.27,2.236,0.745,1.0,1.0,0.011,0.164,0.0,1.148,43.79,4.0,3.0
0.471,2.0,9.535,267.663,0.171,0.008,0.0,0.278,0.0,9.756,314.0,0.0,0.1,0.1,0.0,0.001,0.373,223.152,223.152,0.0,0.84,0.0,0.0,0.001,0.168,0.0,0.0,44.296,3.0,2.0
0.471,2.0,9.535,267.663,0.171,0.008,0.0,0.278,0.0,9.756,353.0,0.0,0.1,0.1,2.0,0.001,0.331,223.152,223.152,0.0,0.796,0.0,0.0,0.001,0.168,0.0,0.0,44.296,4.0,2.0
0.471,2.0,12.619,267.663,0.212,0.111,0.0,0.205,0.0,9.756,363.0,0.0,0.1,0.1,0.0,0.001,0.322,223.152,223.152,0.0,0.798,0.0,0.0,0.001,0.168,0.001,0.0,44.296,4.0,2.0
0.471,2.0,17.351,224.39,0.219,0.111,0.0,0.181,0.0,12.092,394.0,0.0,0.5,0.5,0.0,0.001,0.297,223.152,223.152,0.0,0.776,0.0,0.0,0.001,0.168,0.001,0.0,44.296,3.0,2.0
0.482,2.0,17.351,224.39,0.219,0.111,0.0,0.16,0.0,12.092,413.0,0.0,0.1,0.1,1.0,0.001,0.283,223.152,223.152,0.0,0.765,0.0,0.0,0.001,0.168,0.001,0.0,38.018,3.0,2.0
0.482,2.0,21.873,224.39,0.219,0.111,0.0,0.131,0.0,12.092,439.0,0.0,0.1,0.1,2.0,0.001,0.267,218.018,218.018,0.0,0.753,0.0,0.0,0.001,0.158,0.001,0.0,38.018,3.0,2.0
0.504,2.0,21.873,224.39,0.219,0.111,0.0,0.131,0.0,12.092,460.0,0.0,0.1,0.1,2.0,0.001,0.254,218.018,218.018,0.0,0.738,0.0,0.0,0.001,0.168,0.001,0.0,38.018,3.0,2.0
0.555,3.0,40.173,224.39,0.219,0.111,0.0,0.111,0.0,12.802,475.0,0.0,0.1,0.1,2.0,0.001,0.246,218.018,218.018,0.0,0.74,0.0,0.0,0.001,0.168,0.001,0.0,39.094,4.0,2.0
0.555,3.0,40.173,224.39,0.22,0.111,0.0,0.103,0.0,12.802,496.0,0.0,0.4,0.4,0.0,0.001,0.236,219.094,219.094,0.0,0.736,0.0,0.0,0.001,0.168,0.001,0.0,39.094,3.0,2.0
