A_KEY_TIME_MEAN,BOTH_DEV_CC_COUNT,GAP_D1,GAP_D5,GAP_SD,KEY_COUNT,KEY_TIME,MANY_KEYS_BY_KEY_PRESSED,MOUSE_COUNT,MOUSE_DDIR_D1,MOUSE_DDIR_D2,MOUSE_DDIR_D3,MOUSE_DIR_D1,MOUSE_DIR_D5,MOUSE_DIR_D6,MOUSE_DIST_D1,MOUSE_DIST_D2,MOUSE_DIST_D3,MOUSE_DIST_D4,MOUSE_DIST_D5,MOUSE_DIST_D6,MOUSE_DIST_D7,MOUSE_GAP_D1,MOUSE_GAP_D2,MOUSE_GAP_D3,MOUSE_SPEED_D1,MOUSE_SPEED_D2,MOUSE_SPEED_D3,MOUSE_SPEED_D5,MULTIPLE_KEYS_DOWN,MULTIPLE_KEYS_DOWN_D1,MULTIPLE_KEYS_UP,MULTIPLE_KEYS_UP_D1
0.079,0.333,0.05,0.088,0.966,432.0,0.1,0.025,73,0.461,0.001,0.044,18.807,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,113.04,0.002,0.003,0.01,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0
0.079,0.368,0.05,0.088,0.953,453.0,0.1,0.024,77,0.465,0.001,0.039,18.807,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.003,0.01,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0
0.079,0.368,0.05,0.088,0.934,476.0,0.1,0.023,77,0.465,0.001,0.039,18.807,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.003,0.01,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.079,0.429,0.05,0.088,0.963,491.0,0.1,0.022,84,0.466,0.006,0.035,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.004,0.01,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.079,0.409,0.051,0.088,0.965,506.0,0.1,0.022,90,0.466,0.006,0.034,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,140.132,0.002,0.004,0.01,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
0.079,0.435,0.05,0.088,0.941,533.0,0.1,0.021,92,0.472,0.005,0.031,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.004,0.016,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.079,0.44,0.05,0.088,0.923,559.0,0.1,0.02,95,0.472,0.005,0.028,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.004,0.01,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.079,0.44,0.05,0.088,0.903,597.0,0.1,0.018,97,0.472,0.005,0.028,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.004,0.01,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
0.079,0.44,0.05,0.088,0.876,636.0,0.1,0.017,97,0.472,0.005,0.028,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.004,0.01,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
0.079,0.444,0.049,0.088,0.869,655.0,0.1,0.017,101,0.474,0.004,0.026,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.003,0.01,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0
0.078,0.444,0.047,0.087,0.845,696.0,0.1,0.016,101,0.474,0.004,0.026,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.003,0.01,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.078,0.444,0.05,0.087,0.819,742.0,0.1,0.015,101,0.474,0.004,0.026,31.875,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,186.593,0.002,0.003,0.01,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0
0.078,0.464,0.05,0.087,0.818,763.0,0.1,0.014,105,0.476,0.004,0.024,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.003,0.01,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0
0.078,0.464,0.05,0.087,0.798,802.0,0.1,0.014,105,0.476,0.004,0.024,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.003,0.01,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0
0.078,0.483,0.05,0.087,0.785,835.0,0.1,0.013,109,0.478,0.004,0.023,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0
0.078,0.483,0.05,0.087,0.765,881.0,0.1,0.012,109,0.478,0.004,0.023,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0
0.078,0.5,0.05,0.087,0.75,919.0,0.1,0.012,111,0.479,0.004,0.021,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.078,0.5,0.05,0.087,0.74,951.0,0.1,0.012,113,0.479,0.004,0.021,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0
0.078,0.5,0.05,0.087,0.726,988.0,0.1,0.011,113,0.479,0.004,0.021,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
0.078,0.484,0.05,0.087,0.721,1003.0,0.1,0.011,117,0.48,0.003,0.021,32.695,112.237,212.612,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.004,0.016,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.078,0.469,0.05,0.088,0.739,1028.0,0.1,0.011,122,0.478,0.003,0.024,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.004,0.016,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
0.078,0.455,0.05,0.088,0.738,1049.0,0.2,0.01,126,0.478,0.003,0.023,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,239.454,0.002,0.003,0.016,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0
0.078,0.471,0.05,0.088,0.728,1082.0,0.1,0.01,127,0.465,0.003,0.022,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.004,0.016,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0
0.077,0.486,0.05,0.088,0.723,1111.0,0.1,0.01,128,0.465,0.003,0.022,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.004,0.016,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0
0.077,0.486,0.05,0.088,0.713,1146.0,0.1,0.01,128,0.465,0.003,0.022,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.004,0.016,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
0.077,0.5,0.05,0.088,0.712,1167.0,0.2,0.009,131,0.48,0.003,0.021,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.003,0.016,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0
0.077,0.5,0.05,0.088,0.704,1198.0,0.1,0.009,131,0.48,0.003,0.021,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.003,0.016,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0
0.078,0.514,0.05,0.088,0.697,1225.0,0.1,0.009,132,0.467,0.003,0.021,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0
0.078,0.514,0.049,0.088,0.744,1233.0,0.1,0.009,132,0.467,0.003,0.021,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.077,0.526,0.049,0.088,0.734,1270.0,0.1,0.009,134,0.48,0.003,0.02,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.077,0.526,0.049,0.088,0.732,1297.0,0.1,0.008,136,0.48,0.003,0.02,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.003,0.016,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0
0.077,0.526,0.047,0.088,0.722,1337.0,0.1,0.008,136,0.48,0.003,0.02,32.695,110.041,212.612,0.0,0.0,0.0,0.0,0.0,0.0,324.427,0.002,0.003,0.016,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
0.077,0.538,0.049,0.088,0.718,1361.0,0.1,0.008,137,0.469,0.003,0.02,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.077,0.55,0.049,0.088,0.707,1406.0,0.1,0.008,139,0.482,0.003,0.019,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.077,0.55,0.049,0.088,0.698,1451.0,0.1,0.008,141,0.482,0.003,0.019,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0
0.077,0.561,0.049,0.087,0.695,1477.0,0.1,0.007,145,0.483,0.003,0.018,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0
0.077,0.561,0.049,0.087,0.688,1507.0,0.1,0.007,145,0.483,0.003,0.018,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.077,0.561,0.049,0.088,0.68,1544.0,0.1,0.007,145,0.483,0.003,0.018,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.077,0.571,0.049,0.088,0.681,1559.0,0.1,0.007,149,0.483,0.002,0.018,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.077,0.571,0.049,0.088,0.671,1607.0,0.1,0.007,149,0.483,0.002,0.018,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,0.0,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0
0.078,0.581,0.049,0.088,0.67,1628.0,0.1,0.007,153,0.484,0.002,0.017,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,701.168,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.077,0.568,0.049,0.088,0.668,1650.0,0.1,0.007,157,0.485,0.002,0.016,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,701.168,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.078,0.578,0.049,0.088,0.663,1677.0,0.1,0.007,160,0.485,0.002,0.015,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,341.217,0.002,0.004,0.016,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0
0.078,0.565,0.049,0.088,0.659,1708.0,0.1,0.006,161,0.485,0.002,0.015,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,341.217,0.002,0.003,0.016,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.078,0.574,0.049,0.088,0.659,1710.0,0.1,0.006,163,0.469,0.017,0.015,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,613.374,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.078,0.583,0.049,0.088,11.463,1747.0,0.1,0.006,166,0.464,0.017,0.015,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,613.374,0.002,0.003,0.016,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0
0.078,0.592,0.047,0.088,11.349,1783.0,0.0,0.006,168,0.46,0.017,0.015,32.695,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,613.374,0.002,0.004,0.016,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.078,0.6,0.047,0.088,11.214,1827.0,0.0,0.006,171,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.023,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.078,0.6,0.047,0.088,11.111,1861.0,0.1,0.006,171,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.023,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0
0.078,0.608,0.047,0.087,11.045,1884.0,0.1,0.006,172,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.023,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.078,0.608,0.047,0.087,10.904,1933.0,0.1,0.006,172,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.023,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.078,0.615,0.047,0.087,10.817,1964.0,0.1,0.006,173,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.023,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.078,0.623,0.047,0.087,10.725,1999.0,0.1,0.006,174,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.078,0.623,0.047,0.087,10.625,2037.0,0.1,0.005,174,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0
0.078,0.623,0.047,0.086,10.516,2079.0,0.1,0.005,174,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0
0.077,0.63,0.047,0.086,10.441,2109.0,0.1,0.005,175,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.077,0.63,0.047,0.086,10.336,2152.0,0.1,0.005,175,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0
0.077,0.636,0.047,0.086,10.272,2180.0,0.1,0.005,176,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
0.077,0.636,0.047,0.085,10.154,2231.0,0.1,0.005,176,0.455,0.017,0.014,33.131,110.041,213.131,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0
0.077,0.632,0.047,0.085,10.076,2265.0,0.0,0.005,179,0.45,0.017,0.014,33.131,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0
0.077,0.632,0.047,0.085,10.005,2298.0,0.0,0.005,179,0.45,0.017,0.014,33.131,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.077,0.632,0.047,0.085,9.921,2337.0,0.1,0.005,179,0.45,0.017,0.014,33.131,110.041,212.695,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
0.077,0.627,0.047,0.085,9.86,2366.0,0.1,0.005,183,0.441,0.016,0.014,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0
0.077,0.633,0.047,0.085,9.804,2393.0,0.2,0.005,184,0.437,0.016,0.014,33.131,149.082,213.131,0.0,0.0,0.0,0.0,0.0,113.04,420.672,0.002,0.004,0.037,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0
0.077,0.633,0.047,0.085,9.7,2444.0,0.1,0.005,184,0.437,0.016,0.014,33.131,149.082,213.131,0.0,0.0,0.0,0.0,0.0,113.04,420.672,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,3.0,3.0,0.0
0.077,0.639,0.047,0.085,9.657,2466.0,0.1,0.004,185,0.437,0.016,0.014,33.131,149.082,213.131,0.0,0.0,0.0,0.0,0.0,113.04,420.672,0.002,0.004,0.037,0.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0
0.077,0.645,0.047,0.085,9.573,2510.0,0.1,0.004,187,0.433,0.016,0.014,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,420.672,0.002,0.004,0.037,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0
0.077,0.645,0.047,0.085,9.515,2541.0,0.1,0.004,189,0.433,0.016,0.014,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,420.672,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0
0.077,0.651,0.047,0.085,9.444,2580.0,0.1,0.004,193,0.425,0.016,0.013,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,395.295,0.002,0.004,0.037,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0
0.078,0.651,0.047,0.085,9.374,2618.0,0.1,0.004,193,0.425,0.016,0.013,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,395.295,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0
0.078,0.656,0.046,0.085,9.312,2654.0,0.1,0.004,197,0.417,0.016,0.013,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,395.295,0.002,0.004,0.037,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0
0.077,0.656,0.046,0.085,9.258,2685.0,0.1,0.004,197,0.417,0.016,0.013,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,395.295,0.002,0.004,0.037,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0
0.077,0.662,0.046,0.084,9.184,2729.0,0.2,0.004,201,0.41,0.015,0.013,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0
0.077,0.662,0.046,0.085,9.108,2775.0,0.1,0.004,201,0.41,0.015,0.013,33.131,149.082,212.695,0.0,0.0,0.0,0.0,0.0,113.04,392.734,0.002,0.004,0.037,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0
0.019,0.0,0.017,0.11,1553.337,1338.0,0.0,0.013,559,0.093,0.324,0.082,57.144,91.38,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.5,0.017,0.11,1547.561,1348.0,0.0,0.02,565,0.092,0.324,0.081,57.144,91.38,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
0.019,0.667,0.017,0.11,1539.298,1362.0,0.0,0.03,569,0.092,0.326,0.081,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.019,0.4,0.017,0.11,1535.356,1369.0,0.0,0.035,578,0.092,0.327,0.081,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.019,0.4,0.017,0.11,1535.076,1370.0,0.0,0.036,583,0.092,0.324,0.081,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.571,0.017,0.11,1528.945,1381.0,0.0,0.043,592,0.098,0.322,0.079,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.625,0.017,0.11,1520.431,1396.0,0.0,0.054,596,0.1,0.318,0.078,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.019,0.625,0.017,0.11,1519.614,1398.0,0.0,0.055,598,0.1,0.318,0.078,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.625,0.017,0.11,1515.282,1406.0,0.0,0.06,598,0.1,0.318,0.078,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.667,0.017,0.11,1510.986,1414.0,0.0,0.066,601,0.1,0.321,0.078,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.667,0.017,0.11,1507.788,1420.0,0.0,0.07,601,0.1,0.321,0.078,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.7,0.017,0.11,1505.667,1424.0,0.0,0.072,607,0.099,0.321,0.077,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.7,0.017,0.11,1500.928,1433.0,0.0,0.078,607,0.099,0.321,0.077,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.019,0.7,0.017,0.11,1496.494,1441.0,0.0,0.083,608,0.099,0.323,0.077,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.019,0.636,0.017,0.11,1493.645,1447.0,0.0,0.087,610,0.099,0.323,0.077,57.144,90.0,172.405,0.0,0.0,0.0,0.0,0.0,0.0,55.946,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0.097,0.0,0.072,0.116,5.111,79.0,0.1,0.038,60,0.378,0.024,0.15,9.408,129.267,149.036,0.0,0.0,0.0,0.0,0.0,1.0,5.831,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.097,0.0,0.072,0.111,4.677,94.0,0.1,0.032,64,0.396,0.019,0.12,9.408,129.267,149.036,0.0,0.0,0.0,0.0,0.0,1.0,5.831,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.097,0.0,0.072,0.111,4.373,110.0,0.1,0.045,69,0.388,0.039,0.117,9.408,129.267,149.036,0.0,0.0,0.0,0.0,1.0,1.0,5.831,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.097,0.0,0.072,0.111,4.18,120.0,0.1,0.042,73,0.4,0.032,0.097,9.408,129.267,149.036,0.0,0.0,0.0,0.0,1.0,1.0,5.831,0.0,0.001,0.001,0.0,0.0,0.0,1.414,0.0,0.0,0.0,0.0
0.097,0.0,0.072,0.111,4.18,120.0,0.1,0.042,106,0.384,0.03,0.126,9.408,129.267,149.036,0.0,0.0,0.0,0.0,0.0,1.0,2.236,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.097,0.0,0.072,0.119,4.337,129.0,1.5,0.062,110,0.377,0.03,0.141,9.408,101.004,149.036,0.0,0.0,0.0,0.0,0.0,1.0,2.236,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.097,0.0,0.079,0.111,4.062,147.0,0.1,0.054,114,0.392,0.026,0.123,9.408,101.004,149.036,0.0,0.0,0.0,0.0,0.0,1.0,2.236,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.097,0.0,0.079,0.119,4.026,155.0,1.4,0.065,122,0.385,0.038,0.121,9.408,101.004,149.036,0.0,0.0,0.0,0.0,0.0,1.0,2.236,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.098,0.0,0.079,0.111,3.747,179.0,0.1,0.056,122,0.385,0.038,0.121,9.408,101.004,149.036,0.0,0.0,0.0,0.0,0.0,1.0,2.236,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.101,0.0,0.072,0.111,3.658,188.0,0.1,0.053,126,0.397,0.034,0.107,9.408,129.267,149.036,0.0,0.0,0.0,0.0,1.0,1.0,2.236,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.072,0.111,3.627,200.0,0.1,0.06,137,0.384,0.032,0.126,9.728,129.267,149.036,0.0,0.0,0.0,0.0,1.0,1.0,2.236,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.101,0.0,0.072,0.111,3.458,220.0,0.1,0.059,141,0.398,0.029,0.113,9.408,129.267,149.036,0.0,0.0,0.0,0.0,1.0,1.0,5.831,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.101,0.0,0.072,0.111,3.352,240.0,0.1,0.062,146,0.393,0.029,0.123,9.408,101.31,149.036,0.0,0.0,0.0,0.0,1.0,1.0,2.236,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.1,0.0,0.072,0.111,3.298,248.0,0.1,0.06,150,0.398,0.026,0.112,9.408,101.31,149.036,0.0,0.0,0.0,0.0,1.0,1.0,5.831,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
